model,prefill,budget,acceptance_rate,avg_token
7b-128k,128000,0.1,0.7755102040816326,3.1020408163265305
7b-128k,128000,0.1,0.8351063829787234,3.3404255319148937
7b-128k,128000,0.1,0.842391304347826,3.369565217391304
7b-128k,128000,0.1,0.8532608695652174,3.4130434782608696
7b-128k,128000,0.1,0.8125,3.25
7b-128k,128000,0.1,0.8191489361702128,3.276595744680851
7b-128k,128000,0.1,0.9186046511627907,3.6744186046511627
7b-128k,128000,0.1,0.7916666666666666,3.1666666666666665
7b-128k,128000,0.1,0.7857142857142857,3.142857142857143
7b-128k,2000,4096,0.9817073170731707,3.926829268292683
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9939024390243902,3.975609756097561
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9878048780487805,3.951219512195122
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9817073170731707,3.926829268292683
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9939024390243902,3.975609756097561
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9939024390243902,3.975609756097561
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9817073170731707,3.926829268292683
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,0.9939024390243902,3.975609756097561
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,2000,4096,1.0,4.0
7b-128k,4000,4096,0.9939024390243902,3.975609756097561
7b-128k,4000,4096,0.9583333333333334,3.8333333333333335
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9642857142857143,3.857142857142857
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9817073170731707,3.926829268292683
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,0.975609756097561,3.902439024390244
7b-128k,4000,4096,0.9642857142857143,3.857142857142857
7b-128k,4000,4096,0.9817073170731707,3.926829268292683
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.936046511627907,3.744186046511628
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,0.9695121951219512,3.8780487804878048
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9523809523809523,3.8095238095238093
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9583333333333334,3.8333333333333335
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.975609756097561,3.902439024390244
7b-128k,4000,4096,1.0,4.0
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,0.9878048780487805,3.951219512195122
7b-128k,4000,4096,1.0,4.0
7b-128k,8000,4096,0.9186046511627907,3.6744186046511627
7b-128k,8000,4096,0.8777777777777778,3.511111111111111
7b-128k,8000,4096,0.9034090909090909,3.6136363636363638
7b-128k,8000,4096,0.9090909090909091,3.6363636363636362
7b-128k,8000,4096,0.936046511627907,3.744186046511628
7b-128k,8000,4096,0.9523809523809523,3.8095238095238093
7b-128k,8000,4096,0.8666666666666667,3.466666666666667
7b-128k,8000,4096,0.9090909090909091,3.6363636363636362
7b-128k,8000,4096,0.9583333333333334,3.8333333333333335
7b-128k,8000,4096,0.9302325581395349,3.7209302325581395
7b-128k,8000,4096,0.9404761904761905,3.761904761904762
7b-128k,8000,4096,0.8722222222222222,3.488888888888889
7b-128k,8000,4096,0.8833333333333333,3.533333333333333
7b-128k,8000,4096,0.8666666666666667,3.466666666666667
7b-128k,8000,4096,0.9244186046511628,3.697674418604651
7b-128k,8000,4096,0.9878048780487805,3.951219512195122
7b-128k,8000,4096,0.936046511627907,3.744186046511628
7b-128k,8000,4096,0.9583333333333334,3.8333333333333335
7b-128k,8000,4096,0.9642857142857143,3.857142857142857
7b-128k,8000,4096,0.8369565217391305,3.347826086956522
7b-128k,8000,4096,0.8666666666666667,3.466666666666667
7b-128k,8000,4096,0.9090909090909091,3.6363636363636362
7b-128k,8000,4096,0.8722222222222222,3.488888888888889
7b-128k,8000,4096,0.9583333333333334,3.8333333333333335
7b-128k,8000,4096,0.9090909090909091,3.6363636363636362
7b-128k,8000,4096,0.9090909090909091,3.6363636363636362
7b-128k,8000,4096,0.8977272727272727,3.590909090909091
7b-128k,8000,4096,0.8977272727272727,3.590909090909091
7b-128k,8000,4096,0.9583333333333334,3.8333333333333335
7b-128k,8000,4096,0.9464285714285714,3.7857142857142856
7b-128k,8000,4096,0.9186046511627907,3.6744186046511627
7b-128k,8000,4096,0.7755102040816326,3.1020408163265305
7b-128k,8000,4096,0.9302325581395349,3.7209302325581395
7b-128k,8000,4096,0.9404761904761905,3.761904761904762
7b-128k,8000,4096,0.9695121951219512,3.8780487804878048
7b-128k,8000,4096,0.8920454545454546,3.5681818181818183
7b-128k,8000,4096,0.9034090909090909,3.6136363636363638
7b-128k,16000,4096,0.8072916666666666,3.2291666666666665
7b-128k,16000,4096,0.8863636363636364,3.5454545454545454
7b-128k,16000,4096,0.9034090909090909,3.6136363636363638
7b-128k,16000,4096,0.8369565217391305,3.347826086956522
7b-128k,16000,4096,0.8532608695652174,3.4130434782608696
7b-128k,16000,4096,0.8297872340425532,3.3191489361702127
7b-128k,16000,4096,0.7401960784313726,2.9607843137254903
7b-128k,16000,4096,0.8478260869565217,3.391304347826087
7b-128k,16000,4096,0.8297872340425532,3.3191489361702127
7b-128k,16000,4096,0.7704081632653061,3.0816326530612246
7b-128k,16000,4096,0.9186046511627907,3.6744186046511627
7b-128k,16000,4096,0.7704081632653061,3.0816326530612246
7b-128k,16000,4096,0.8611111111111112,3.4444444444444446
7b-128k,16000,4096,0.8297872340425532,3.3191489361702127
7b-128k,16000,4096,0.9127906976744186,3.6511627906976742
7b-128k,16000,4096,0.9127906976744186,3.6511627906976742
7b-128k,16000,4096,0.8532608695652174,3.4130434782608696
7b-128k,16000,4096,0.9244186046511628,3.697674418604651
7b-128k,16000,4096,0.9695121951219512,3.8780487804878048
7b-128k,16000,4096,0.8138297872340425,3.25531914893617
7b-128k,16000,4096,0.8138297872340425,3.25531914893617
7b-128k,16000,4096,0.7115384615384616,2.8461538461538463
7b-128k,16000,4096,0.8920454545454546,3.5681818181818183
7b-128k,16000,4096,0.8532608695652174,3.4130434782608696
7b-128k,16000,4096,0.8833333333333333,3.533333333333333
7b-128k,16000,4096,0.755,3.02
7b-128k,16000,4096,0.9244186046511628,3.697674418604651
7b-128k,16000,4096,0.9878048780487805,3.951219512195122
7b-128k,16000,4096,0.7806122448979592,3.122448979591837
7b-128k,16000,4096,0.8833333333333333,3.533333333333333
7b-128k,16000,4096,0.8586956521739131,3.4347826086956523
7b-128k,16000,4096,0.824468085106383,3.297872340425532
7b-128k,16000,4096,0.8833333333333333,3.533333333333333
7b-128k,16000,4096,0.824468085106383,3.297872340425532
7b-128k,16000,4096,0.8478260869565217,3.391304347826087
7b-128k,16000,4096,0.9090909090909091,3.6363636363636362
7b-128k,16000,4096,0.6293103448275862,2.5172413793103448
7b-128k,24000,4096,0.75,3.0
7b-128k,24000,4096,0.8586956521739131,3.4347826086956523
7b-128k,24000,4096,0.5916666666666667,2.3666666666666667
7b-128k,24000,4096,0.8351063829787234,3.3404255319148937
7b-128k,24000,4096,0.8072916666666666,3.2291666666666665
7b-128k,24000,4096,0.7075471698113207,2.830188679245283
7b-128k,24000,4096,0.8138297872340425,3.25531914893617
7b-128k,24000,4096,0.8722222222222222,3.488888888888889
7b-128k,24000,4096,0.9127906976744186,3.6511627906976742
7b-128k,24000,4096,0.7450980392156863,2.980392156862745
7b-128k,24000,4096,0.8532608695652174,3.4130434782608696
7b-128k,24000,4096,0.8351063829787234,3.3404255319148937
7b-128k,24000,4096,0.8369565217391305,3.347826086956522
7b-128k,24000,4096,0.8191489361702128,3.276595744680851
7b-128k,24000,4096,0.8586956521739131,3.4347826086956523
7b-128k,24000,4096,0.8191489361702128,3.276595744680851
7b-128k,24000,4096,0.7307692307692307,2.923076923076923
7b-128k,24000,4096,0.77,3.08
7b-128k,24000,4096,0.9186046511627907,3.6744186046511627
7b-128k,24000,4096,0.7908163265306123,3.163265306122449
7b-128k,24000,4096,0.9404761904761905,3.761904761904762
7b-128k,24000,4096,0.8777777777777778,3.511111111111111
7b-128k,24000,4096,0.9034090909090909,3.6136363636363638
7b-128k,24000,4096,0.8777777777777778,3.511111111111111
7b-128k,24000,4096,0.8611111111111112,3.4444444444444446
7b-128k,24000,4096,0.7755102040816326,3.1020408163265305
7b-128k,24000,4096,0.8722222222222222,3.488888888888889
7b-128k,24000,4096,0.9090909090909091,3.6363636363636362
7b-128k,24000,4096,0.8863636363636364,3.5454545454545454
7b-128k,24000,4096,0.8072916666666666,3.2291666666666665
7b-128k,24000,4096,0.842391304347826,3.369565217391304
7b-128k,24000,4096,0.8191489361702128,3.276595744680851
7b-128k,24000,4096,0.9302325581395349,3.7209302325581395
7b-128k,24000,4096,0.9302325581395349,3.7209302325581395
7b-128k,24000,4096,0.8722222222222222,3.488888888888889
7b-128k,24000,4096,0.8020833333333334,3.2083333333333335
7b-128k,24000,4096,0.8722222222222222,3.488888888888889
7b-128k,32000,4096,0.8478260869565217,3.391304347826087
7b-128k,32000,4096,0.9583333333333334,3.8333333333333335
7b-128k,32000,4096,0.8072916666666666,3.2291666666666665
7b-128k,32000,4096,0.9642857142857143,3.857142857142857
7b-128k,32000,4096,0.842391304347826,3.369565217391304
7b-128k,32000,4096,0.6898148148148148,2.759259259259259
7b-128k,32000,4096,0.8920454545454546,3.5681818181818183
7b-128k,32000,4096,0.7115384615384616,2.8461538461538463
7b-128k,32000,4096,0.75,3.0
7b-128k,32000,4096,0.842391304347826,3.369565217391304
7b-128k,32000,4096,0.7352941176470589,2.9411764705882355
7b-128k,32000,4096,0.7908163265306123,3.163265306122449
7b-128k,32000,4096,0.765,3.06
7b-128k,32000,4096,0.8138297872340425,3.25531914893617
7b-128k,32000,4096,0.8920454545454546,3.5681818181818183
7b-128k,32000,4096,0.7704081632653061,3.0816326530612246
7b-128k,32000,4096,0.8138297872340425,3.25531914893617
7b-128k,32000,4096,0.8611111111111112,3.4444444444444446
7b-128k,32000,4096,0.8777777777777778,3.511111111111111
7b-128k,32000,4096,0.75,3.0
7b-128k,32000,4096,0.7211538461538461,2.8846153846153846
7b-128k,32000,4096,0.8777777777777778,3.511111111111111
7b-128k,32000,4096,0.8920454545454546,3.5681818181818183
7b-128k,32000,4096,0.8478260869565217,3.391304347826087
7b-128k,32000,4096,0.796875,3.1875
7b-128k,32000,4096,0.7916666666666666,3.1666666666666665
7b-128k,32000,4096,0.765,3.06
7b-128k,32000,4096,0.842391304347826,3.369565217391304
7b-128k,32000,4096,0.6898148148148148,2.759259259259259
7b-128k,32000,4096,0.7401960784313726,2.9607843137254903
7b-128k,32000,4096,0.8297872340425532,3.3191489361702127
7b-128k,32000,4096,0.796875,3.1875
7b-128k,32000,4096,0.8478260869565217,3.391304347826087
7b-128k,32000,4096,0.75,3.0
7b-128k,32000,4096,0.7307692307692307,2.923076923076923
7b-128k,32000,4096,0.7352941176470589,2.9411764705882355
7b-128k,32000,4096,0.8297872340425532,3.3191489361702127
7b-128k,48000,4096,0.8863636363636364,3.5454545454545454
7b-128k,48000,4096,0.8369565217391305,3.347826086956522
7b-128k,48000,4096,0.75,3.0
7b-128k,48000,4096,0.6933962264150944,2.7735849056603774
7b-128k,48000,4096,0.765,3.06
7b-128k,48000,4096,0.7755102040816326,3.1020408163265305
7b-128k,48000,4096,0.755,3.02
7b-128k,48000,4096,0.7908163265306123,3.163265306122449
7b-128k,48000,4096,0.8072916666666666,3.2291666666666665
7b-128k,48000,4096,0.8297872340425532,3.3191489361702127
7b-128k,48000,4096,0.6517857142857143,2.607142857142857
7b-128k,48000,4096,0.8351063829787234,3.3404255319148937
7b-128k,48000,4096,0.8072916666666666,3.2291666666666665
7b-128k,48000,4096,0.75,3.0
7b-128k,48000,4096,0.796875,3.1875
7b-128k,48000,4096,0.569672131147541,2.278688524590164
7b-128k,48000,4096,0.7401960784313726,2.9607843137254903
7b-128k,48000,4096,0.7028301886792453,2.811320754716981
7b-128k,48000,4096,0.765,3.06
7b-128k,48000,4096,0.7450980392156863,2.980392156862745
7b-128k,48000,4096,0.9186046511627907,3.6744186046511627
7b-128k,48000,4096,0.6981132075471698,2.792452830188679
7b-128k,48000,4096,0.8297872340425532,3.3191489361702127
7b-128k,48000,4096,0.8072916666666666,3.2291666666666665
7b-128k,48000,4096,0.76,3.04
7b-128k,48000,4096,0.796875,3.1875
7b-128k,48000,4096,0.8863636363636364,3.5454545454545454
7b-128k,48000,4096,0.8833333333333333,3.533333333333333
7b-128k,48000,4096,0.7303921568627451,2.9215686274509802
7b-128k,48000,4096,0.8072916666666666,3.2291666666666665
7b-128k,48000,4096,0.9186046511627907,3.6744186046511627
7b-128k,48000,4096,0.8191489361702128,3.276595744680851
7b-128k,48000,4096,0.8920454545454546,3.5681818181818183
7b-128k,48000,4096,0.8833333333333333,3.533333333333333
7b-128k,48000,4096,0.9034090909090909,3.6136363636363638
7b-128k,48000,4096,0.8138297872340425,3.25531914893617
7b-128k,48000,4096,0.7806122448979592,3.122448979591837
7b-128k,64000,4096,0.7755102040816326,3.1020408163265305
7b-128k,64000,4096,0.6403508771929824,2.56140350877193
7b-128k,64000,4096,0.824468085106383,3.297872340425532
7b-128k,64000,4096,0.8863636363636364,3.5454545454545454
7b-128k,64000,4096,0.8586956521739131,3.4347826086956523
7b-128k,64000,4096,0.9127906976744186,3.6511627906976742
7b-128k,64000,4096,0.7857142857142857,3.142857142857143
7b-128k,64000,4096,0.77,3.08
7b-128k,64000,4096,0.8020833333333334,3.2083333333333335
7b-128k,64000,4096,0.8369565217391305,3.347826086956522
7b-128k,64000,4096,0.8191489361702128,3.276595744680851
7b-128k,64000,4096,0.8351063829787234,3.3404255319148937
7b-128k,64000,4096,0.9127906976744186,3.6511627906976742
7b-128k,64000,4096,0.8138297872340425,3.25531914893617
7b-128k,64000,4096,0.7303921568627451,2.9215686274509802
7b-128k,64000,4096,0.6163793103448276,2.4655172413793105
7b-128k,64000,4096,0.7916666666666666,3.1666666666666665
7b-128k,64000,4096,0.8125,3.25
7b-128k,64000,4096,0.8138297872340425,3.25531914893617
7b-128k,64000,4096,0.8072916666666666,3.2291666666666665
7b-128k,64000,4096,0.8072916666666666,3.2291666666666665
7b-128k,64000,4096,0.7908163265306123,3.163265306122449
7b-128k,64000,4096,0.7755102040816326,3.1020408163265305
7b-128k,64000,4096,0.8863636363636364,3.5454545454545454
7b-128k,64000,4096,0.7303921568627451,2.9215686274509802
7b-128k,64000,4096,0.6447368421052632,2.5789473684210527
7b-128k,64000,4096,0.76,3.04
7b-128k,64000,4096,0.6016949152542372,2.406779661016949
7b-128k,64000,4096,0.7450980392156863,2.980392156862745
7b-128k,64000,4096,0.8297872340425532,3.3191489361702127
7b-128k,64000,4096,0.9244186046511628,3.697674418604651
7b-128k,64000,4096,0.8586956521739131,3.4347826086956523
7b-128k,64000,4096,0.9186046511627907,3.6744186046511627
7b-128k,64000,4096,0.842391304347826,3.369565217391304
7b-128k,64000,4096,0.7916666666666666,3.1666666666666665
7b-128k,64000,4096,0.6759259259259259,2.7037037037037037
7b-128k,64000,4096,0.9464285714285714,3.7857142857142856
7b-128k,80000,4096,0.7028301886792453,2.811320754716981
7b-128k,80000,4096,0.7307692307692307,2.923076923076923
7b-128k,80000,4096,0.6759259259259259,2.7037037037037037
7b-128k,80000,4096,0.7352941176470589,2.9411764705882355
7b-128k,80000,4096,0.7755102040816326,3.1020408163265305
7b-128k,80000,4096,0.9583333333333334,3.8333333333333335
7b-128k,80000,4096,0.75,3.0
7b-128k,80000,4096,0.6607142857142857,2.642857142857143
7b-128k,80000,4096,0.9244186046511628,3.697674418604651
7b-128k,80000,4096,0.9302325581395349,3.7209302325581395
7b-128k,80000,4096,0.75,3.0
7b-128k,80000,4096,0.6473214285714286,2.5892857142857144
7b-128k,80000,4096,0.7115384615384616,2.8461538461538463
7b-128k,80000,4096,0.76,3.04
7b-128k,80000,4096,0.6271929824561403,2.508771929824561
7b-128k,80000,4096,0.755,3.02
7b-128k,80000,4096,0.8297872340425532,3.3191489361702127
7b-128k,80000,4096,0.8191489361702128,3.276595744680851
7b-128k,80000,4096,0.7704081632653061,3.0816326530612246
7b-128k,80000,4096,0.9817073170731707,3.926829268292683
7b-128k,80000,4096,0.8722222222222222,3.488888888888889
7b-128k,80000,4096,0.765,3.06
7b-128k,80000,4096,0.9302325581395349,3.7209302325581395
7b-128k,80000,4096,0.9127906976744186,3.6511627906976742
7b-128k,80000,4096,0.7303921568627451,2.9215686274509802
7b-128k,80000,4096,0.8191489361702128,3.276595744680851
7b-128k,80000,4096,0.8020833333333334,3.2083333333333335
7b-128k,80000,4096,0.8125,3.25
7b-128k,80000,4096,0.8297872340425532,3.3191489361702127
7b-128k,80000,4096,0.7115384615384616,2.8461538461538463
7b-128k,80000,4096,0.8586956521739131,3.4347826086956523
7b-128k,80000,4096,0.8297872340425532,3.3191489361702127
7b-128k,80000,4096,0.7704081632653061,3.0816326530612246
7b-128k,80000,4096,0.8020833333333334,3.2083333333333335
7b-128k,80000,4096,0.8722222222222222,3.488888888888889
7b-128k,80000,4096,0.76,3.04
7b-128k,80000,4096,0.8611111111111112,3.4444444444444446
7b-128k,96000,4096,0.7115384615384616,2.8461538461538463
7b-128k,96000,4096,0.9583333333333334,3.8333333333333335
7b-128k,96000,4096,0.6681818181818182,2.672727272727273
7b-128k,96000,4096,0.765,3.06
7b-128k,96000,4096,0.7908163265306123,3.163265306122449
7b-128k,96000,4096,0.7704081632653061,3.0816326530612246
7b-128k,96000,4096,0.842391304347826,3.369565217391304
7b-128k,96000,4096,0.8369565217391305,3.347826086956522
7b-128k,96000,4096,0.9186046511627907,3.6744186046511627
7b-128k,96000,4096,0.6101694915254238,2.440677966101695
7b-128k,96000,4096,0.8586956521739131,3.4347826086956523
7b-128k,96000,4096,0.7401960784313726,2.9607843137254903
7b-128k,96000,4096,0.7307692307692307,2.923076923076923
7b-128k,96000,4096,0.8478260869565217,3.391304347826087
7b-128k,96000,4096,0.77,3.08
7b-128k,96000,4096,0.7704081632653061,3.0816326530612246
7b-128k,96000,4096,0.7908163265306123,3.163265306122449
7b-128k,96000,4096,0.7704081632653061,3.0816326530612246
7b-128k,96000,4096,0.8586956521739131,3.4347826086956523
7b-128k,96000,4096,0.9127906976744186,3.6511627906976742
7b-128k,96000,4096,0.7115384615384616,2.8461538461538463
7b-128k,96000,4096,0.7401960784313726,2.9607843137254903
7b-128k,96000,4096,0.8611111111111112,3.4444444444444446
7b-128k,96000,4096,0.7307692307692307,2.923076923076923
7b-128k,96000,4096,0.8138297872340425,3.25531914893617
7b-128k,96000,4096,0.7806122448979592,3.122448979591837
7b-128k,96000,4096,0.9034090909090909,3.6136363636363638
7b-128k,96000,4096,0.824468085106383,3.297872340425532
7b-128k,96000,4096,0.8532608695652174,3.4130434782608696
7b-128k,96000,4096,0.7163461538461539,2.8653846153846154
7b-128k,96000,4096,0.8138297872340425,3.25531914893617
7b-128k,96000,4096,0.8777777777777778,3.511111111111111
7b-128k,96000,4096,0.8586956521739131,3.4347826086956523
7b-128k,96000,4096,0.7163461538461539,2.8653846153846154
7b-128k,96000,4096,0.8611111111111112,3.4444444444444446
7b-128k,96000,4096,0.842391304347826,3.369565217391304
7b-128k,96000,4096,0.755,3.02
7b-128k,112000,4096,0.7806122448979592,3.122448979591837
7b-128k,112000,4096,0.9127906976744186,3.6511627906976742
7b-128k,112000,4096,0.9523809523809523,3.8095238095238093
7b-128k,112000,4096,0.8777777777777778,3.511111111111111
7b-128k,112000,4096,0.76,3.04
7b-128k,112000,4096,0.7450980392156863,2.980392156862745
7b-128k,112000,4096,0.7163461538461539,2.8653846153846154
7b-128k,112000,4096,0.8138297872340425,3.25531914893617
7b-128k,112000,4096,0.9523809523809523,3.8095238095238093
7b-128k,112000,4096,0.7352941176470589,2.9411764705882355
7b-128k,112000,4096,0.9186046511627907,3.6744186046511627
7b-128k,112000,4096,0.9127906976744186,3.6511627906976742
7b-128k,112000,4096,0.7401960784313726,2.9607843137254903
7b-128k,112000,4096,0.7755102040816326,3.1020408163265305
7b-128k,112000,4096,0.824468085106383,3.297872340425532
7b-128k,112000,4096,0.7857142857142857,3.142857142857143
7b-128k,112000,4096,0.8977272727272727,3.590909090909091
7b-128k,112000,4096,0.65625,2.625
7b-128k,112000,4096,0.6981132075471698,2.792452830188679
7b-128k,112000,4096,0.7163461538461539,2.8653846153846154
7b-128k,112000,4096,0.6805555555555556,2.7222222222222223
7b-128k,112000,4096,0.6933962264150944,2.7735849056603774
7b-128k,112000,4096,0.7806122448979592,3.122448979591837
7b-128k,112000,4096,0.8369565217391305,3.347826086956522
7b-128k,112000,4096,0.8863636363636364,3.5454545454545454
7b-128k,112000,4096,0.7755102040816326,3.1020408163265305
7b-128k,112000,4096,0.9404761904761905,3.761904761904762
7b-128k,112000,4096,0.8722222222222222,3.488888888888889
7b-128k,112000,4096,0.6933962264150944,2.7735849056603774
7b-128k,112000,4096,0.6898148148148148,2.759259259259259
7b-128k,112000,4096,0.8611111111111112,3.4444444444444446
7b-128k,112000,4096,0.5645161290322581,2.2580645161290325
7b-128k,112000,4096,0.8351063829787234,3.3404255319148937
7b-128k,112000,4096,0.76,3.04
7b-128k,112000,4096,0.8020833333333334,3.2083333333333335
7b-128k,112000,4096,0.8351063829787234,3.3404255319148937
7b-128k,112000,4096,0.796875,3.1875
7b-128k,128000,4096,0.796875,3.1875
7b-128k,128000,4096,0.8351063829787234,3.3404255319148937
7b-128k,128000,4096,0.975609756097561,3.902439024390244
7b-128k,128000,4096,0.6590909090909091,2.6363636363636362
7b-128k,128000,4096,0.77,3.08
7b-128k,128000,4096,0.7401960784313726,2.9607843137254903
7b-128k,128000,4096,0.76,3.04
7b-128k,128000,4096,0.7704081632653061,3.0816326530612246
7b-128k,128000,4096,0.8369565217391305,3.347826086956522
7b-128k,128000,4096,0.7401960784313726,2.9607843137254903
7b-128k,128000,4096,0.755,3.02
7b-128k,128000,4096,0.7806122448979592,3.122448979591837
7b-128k,128000,4096,0.6636363636363637,2.6545454545454548
7b-128k,128000,4096,0.6759259259259259,2.7037037037037037
7b-128k,128000,4096,0.8297872340425532,3.3191489361702127
7b-128k,128000,4096,0.8297872340425532,3.3191489361702127
7b-128k,128000,4096,0.6772727272727272,2.709090909090909
7b-128k,128000,4096,0.7755102040816326,3.1020408163265305
7b-128k,128000,4096,0.8611111111111112,3.4444444444444446
7b-128k,128000,4096,0.8369565217391305,3.347826086956522
7b-128k,128000,4096,0.75,3.0
7b-128k,128000,4096,0.6271929824561403,2.508771929824561
7b-128k,128000,4096,0.6933962264150944,2.7735849056603774
7b-128k,128000,4096,0.7806122448979592,3.122448979591837
7b-128k,128000,4096,0.8191489361702128,3.276595744680851
7b-128k,128000,4096,0.8191489361702128,3.276595744680851
7b-128k,128000,4096,0.936046511627907,3.744186046511628
7b-128k,128000,4096,0.8020833333333334,3.2083333333333335
7b-128k,128000,4096,0.75,3.0
7b-128k,128000,4096,0.7259615384615384,2.9038461538461537
7b-128k,128000,4096,0.7075471698113207,2.830188679245283
7b-128k,128000,4096,0.8020833333333334,3.2083333333333335
7b-128k,128000,4096,0.76,3.04
7b-128k,128000,4096,0.7755102040816326,3.1020408163265305
7b-128k,128000,4096,0.8920454545454546,3.5681818181818183
7b-128k,128000,4096,0.7122641509433962,2.849056603773585
7b-128k,128000,4096,0.77,3.08
