prefill,gamma,token/s,acceptance_rate,avg_token
128000,128,1.9262401468943282,0.06676136363636363,8.545454545454545
128000,128,2.4848933011978147,0.08854166666666667,11.333333333333334
128000,128,3.9933229435117297,0.14732142857142858,18.857142857142858
128000,128,2.259922362673023,0.0802951388888889,10.277777777777779
128000,128,1.946018044311475,0.06782670454545454,8.681818181818182
128000,128,3.068179294758183,0.11197916666666667,14.333333333333334
128000,128,1.6141890279748936,0.055,7.04
128000,128,4.04862131124112,0.14921875,19.1
128000,128,3.1480593123822342,0.1141826923076923,14.615384615384615
128000,128,3.813450183379865,0.13991477272727273,17.90909090909091
128000,128,2.1868354265757017,0.07689144736842106,9.842105263157896
128000,128,3.375657104985444,0.123046875,15.75
128000,128,2.7712179485845154,0.09947916666666666,12.733333333333333
128000,128,5.282944454391327,0.196875,25.2
128000,128,1.9593202595643262,0.06808035714285714,8.714285714285714
128000,128,2.290887646828742,0.08116319444444445,10.38888888888889
128000,128,3.371109871275106,0.12294407894736842,15.736842105263158
128000,128,2.3143112727688675,0.08203125,10.5
128000,128,3.4831640835376603,0.12740384615384615,16.307692307692307
128000,128,3.2529818916838202,0.11838942307692307,15.153846153846153
128000,128,3.403104744792398,0.12434895833333333,15.916666666666666
128000,128,4.264832590208806,0.158203125,20.25
128000,128,3.216329901770224,0.1171875,15.0
128000,128,3.6599050502357113,0.13423295454545456,17.181818181818183
128000,128,3.2224186235583137,0.1171875,15.0
128000,128,3.0002026672011253,0.10881696428571429,13.928571428571429
128000,128,2.220153028114276,0.07849702380952381,10.047619047619047
128000,128,5.207584534187504,0.19444444444444445,24.88888888888889
128000,128,2.7235265284798373,0.09814453125,12.5625
128000,128,1.4357492903983717,0.04799107142857143,6.142857142857143
